Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
2021-01-28,3011761321,"Wells Pharmacy, Inc",483,2021-03-31,https://www.fda.gov/media/147184/download,270633
2020-05-18,1450022,Fresenius Kabi USA LLC,483,2021-01-29,https://www.fda.gov/media/145539/download,270635
2020-11-02,3005543749,"Hopkinton Drug, Inc.",483,2021-01-29,https://www.fda.gov/media/145540/download,270634
2019-12-06,3010704905,Surgery Pharmacy Services Inc,483,2021-01-29,https://www.fda.gov/media/145527/download,270638
2019-12-17,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,2021-01-29,https://www.fda.gov/media/145538/download,270636
2020-09-23,3013436443,"Kelley-Ross & Associates, Inc. dba Kelley-Ross Compounding Pharmacy",483,2021-01-29,https://www.fda.gov/media/145537/download,270637
2020-04-06,2016493,"CareFusion 303, Inc.",483,2021-01-25,https://www.fda.gov/media/145402/download,270639
2020-11-05,3006271438,"Novel Laboratories, Inc. d.b.a Lupin Somerset",483,2021-01-14,https://www.fda.gov/media/145108/download,270641
2020-12-10,3013629214,"Lonza Houston, Inc",483,2021-01-14,https://www.fda.gov/media/145127/download,270640
2020-09-16,3011701621,"Potter's House Apothecary, Inc.",483,2020-12-30,https://www.fda.gov/media/144846/download,270642
2020-03-20,1643045,"Curia New Mexico, LLC",483,2020-12-29,https://www.fda.gov/media/144805/download,270645
2020-01-16,3004453700,Legacy Pharmaceutical Packaging LLC,483,2020-12-29,https://www.fda.gov/media/144803/download,270644
2020-02-12,3015859129,Family Pharmacy of Statesville,483,2020-12-29,https://www.fda.gov/media/144804/download,270643
2020-10-09,3002815949,Stokes Healthcare Inc. dba Epicur Pharma,483,2020-12-22,https://www.fda.gov/media/144723/download,270647
2020-10-09,3004600183,"Millers of Wyckoff, Inc.",483,2020-12-22,https://www.fda.gov/media/144720/download,270648
2020-10-10,3011761882,"Curexa - East, LLC dba Curexa",483,2020-12-22,https://www.fda.gov/media/144715/download,270649
2020-09-24,3013118095,Healthy Choice Compounding LLC,483,2020-12-22,https://www.fda.gov/media/144725/download,270646
2020-10-29,3010039017,"Advanced Nutriceuticals, LLC",483,2020-12-16,https://www.fda.gov/media/144544/download,270650
2020-10-16,3011834594,"Juno Therapeutics, Inc.",483,2020-12-04,https://www.fda.gov/media/144142/download,270651
2020-02-12,3013236711,Overton Brooks VA Medical Center,483,2020-11-20,https://www.fda.gov/media/143562/download,270653
2020-03-11,3015826069,LITTLE FISH PHARMACY LLC,483,2020-11-20,https://www.fda.gov/media/143857/download,270652
2020-09-03,3015144909,"STAQ Pharma, Inc.",483,2020-11-02,https://www.fda.gov/media/143121/download,270654
2019-11-26,3002889358,"ImClone Systems, LLC",483,2020-10-30,https://www.fda.gov/media/143341/download,270656
2020-08-21,3002889358,"ImClone Systems, LLC",483,2020-10-30,https://www.fda.gov/media/143340/download,270655
2020-03-30,3010490167,"Edge Pharma, LLC",483,2020-10-08,https://www.fda.gov/media/142470/download,270657
2020-02-18,1075523,Piedmont Hosp Inc,483,2020-09-21,https://www.fda.gov/media/142274/download,270658
2020-03-20,3003240654,"Front Range Laboratories, Incorporated",483,2020-09-21,https://www.fda.gov/media/142134/download,270659
2020-06-15,3005734706,MasterPharm LLC,483,2020-07-29,https://www.fda.gov/media/140568/download,270660
2019-02-08,3011967886,"RC Outsourcing, LLC",483,2020-07-09,https://www.fda.gov/media/139531/download,270661
2020-04-09,3010536120,"Medical Center Pharmacy, Inc.",483,2020-07-01,https://www.fda.gov/media/139661/download,270663
2020-01-23,3013521045,John L. McClellan Memorial Veterans Hospital,483,2020-07-01,https://www.fda.gov/media/139665/download,270662
2019-10-30,3014982757,FARMAKEIO OUTSOURCING LLC,483,2020-06-18,https://www.fda.gov/media/139181/download,270664
2019-02-08,3011967886,"RC Outsourcing, LLC",483,2020-05-05,https://www.fda.gov/media/136444/download,270665
2020-02-26,3015826783,"Solaris Pharmacy, Inc.",483,2020-05-05,https://www.fda.gov/media/136443/download,270666
2020-03-11,3009571102,"La Vita Compounding Pharmacy, LLC",483,2020-05-04,https://www.fda.gov/media/137497/download,270669
2020-02-27,3011110195,VA New Jersey Health Care System,483,2020-05-04,https://www.fda.gov/media/137552/download,270668
2019-11-15,3011158388,Nephron Sterile Compounding Center LLC,483,2020-05-04,https://www.fda.gov/media/137539/download,270673
2019-11-25,3011769075,One Way Drug DBA Partell Specialty Pharmacy,483,2020-05-04,https://www.fda.gov/media/137571/download,270667
2020-03-06,3011887629,Empower Pharmacy,483,2020-05-04,https://www.fda.gov/media/137544/download,270670
2018-09-19,3013446837,Accurate RX Pharmacy Consulting LLC,483,2020-05-04,https://www.fda.gov/media/137502/download,270672
2020-03-16,3016458098,Walfer Corporation dba Wallace Pharmacy,483,2020-05-04,https://www.fda.gov/media/137547/download,270671
2020-03-10,1000526871,"Immunomedics, Inc.",483,2020-04-02,https://www.fda.gov/media/136631/download?attachment,270677
2020-03-05,3005447965,Dr. Reddy's Laboratories Limited,483,2020-04-02,https://www.fda.gov/media/136641/download?attachment,270675
2020-02-25,3009876430,Shilpa Medicare Limited,483,2020-04-02,https://www.fda.gov/media/136642/download?attachment,270674
2020-02-21,3011248248,Biocon Sdn Bhd,483,2020-04-02,https://www.fda.gov/media/136632/download?attachment,270676
2017-12-18,3013556857,"Innovative Intrathecal Solutions, Inc. dba Innovative Compounding Pharmacy",483,2020-03-18,https://www.fda.gov/media/136251/download,270678
2019-07-12,3015119302,Keystone Rx LLC,483,2020-03-10,https://www.fda.gov/media/135894/download,270679
2019-07-25,3007271263,Premier Pharmacy Labs Inc,483,2020-03-09,https://www.fda.gov/media/135874/download,270686
2019-12-20,3013341563,"Fusion IV Pharmaceuticals, Inc. dba Axia Pharmaceuticals",483,2020-03-09,https://www.fda.gov/media/135881/download,270684
2020-03-02,3013556857,"Innovative Intrathecal Solutions, Inc. dba Innovative Compounding Pharmacy",483,2020-03-09,https://www.fda.gov/media/135875/download,270680
2019-06-17,3013854204,Maitland Labs of Central Florida,483,2020-03-09,https://www.fda.gov/media/135882/download,270683
2020-02-28,3013854204,Maitland Labs of Central Florida,483,2020-03-09,https://www.fda.gov/media/135889/download,270682
2020-02-13,3015826061,"Blount Discount Pharmacy, Inc.",483,2020-03-09,https://www.fda.gov/media/135545/download,270685
2020-02-11,3015826784,Strive Pharmacy Texas LLC dba Strive Pharmacy,483,2020-03-09,https://www.fda.gov/media/135920/download,270681
2020-01-24,3010164491,Biocon Limited,483,2020-03-06,https://www.fda.gov/media/135890/download?attachment,270687
2019-08-28,1972829,SSM Health Care St. Louis DBA SSM St. Clare Health Center,483,2020-02-24,https://www.fda.gov/media/135406/download,270689
2020-01-24,3004549371,"Claremore Compounding Center, Inc.",483,2020-02-24,https://www.fda.gov/media/135405/download,270690
2019-08-07,3004575449,"Ajinomoto Althea, Inc.",483,2020-02-24,https://www.fda.gov/media/135404/download,270691
2019-09-26,3005115360,Dynalabs LLC,483,2020-02-24,https://www.fda.gov/media/135412/download,270688
2020-02-07,3011103365,Cortez Drugs,483,2020-02-24,https://www.fda.gov/media/135410/download,270692
2019-10-03,3012906298,MCALISTER DRUG CORPORATION,483,2020-02-24,https://www.fda.gov/media/135411/download,270694
2019-12-03,3015617746,Assurance Infusion,483,2020-02-24,https://www.fda.gov/media/135414/download,270693
2018-10-24,3012315020,TMC Acquisitions LLC dba Tailor Made Compounding,483,2020-02-21,https://www.fda.gov/media/135387/download,270695
2020-01-28,3002949085,Dr. Reddy's Laboratories Limited CTO VI,483,2020-02-05,https://www.fda.gov/media/134938/download?attachment,270696
2019-12-13,3006684882,Hawaii Health Systems Corporation dba Kona Community Hospital Pharmacy,483,2020-02-04,https://www.fda.gov/media/134903/download,270698
2020-01-17,3013127166,Lupin Manufacturing Solutions Limited,483,2020-02-04,https://www.fda.gov/media/134892/download?attachment,270700
2019-11-19,3013736415,SCA Pharmaceuticals,483,2020-02-04,https://www.fda.gov/media/134901/download,270699
2019-12-20,3015728736,"ABC Pharmacy, Inc.",483,2020-02-04,https://www.fda.gov/media/134904/download,270697
2018-08-02,3013468187,Fairview Compounding Pharmacy,483,2020-02-03,https://www.fda.gov/media/134703/download,270702
2019-05-23,3013957857,Liveyon,483,2020-02-03,https://www.fda.gov/media/134223/download,270701
2019-05-23,3015381220,Liveyon Labs Inc,483,2020-02-03,https://www.fda.gov/media/133327/download,270703
2019-07-25,3010924627,Mandell's Clinical Pharmacy,483,2020-01-31,https://www.fda.gov/media/133048/download,270704
2017-12-13,3008876196,"Athenex Pharma Solutions, LLC",483,2020-01-28,https://www.fda.gov/media/134684/download,270705
2019-11-27,3003429652,"New Era Pharmacy, LLC",483,2020-01-27,https://www.fda.gov/media/134727/download,270707
2018-10-24,3004483441,Cantrell Drug Company,483,2020-01-27,https://www.fda.gov/media/134697/download,270706
2019-11-14,3005824513,Pharmaview Inc dba Far Hills Pharmacy,483,2020-01-16,https://www.fda.gov/media/134265/download,270710
2019-11-12,3010589333,"Right Value Drug Stores, LLC",483,2020-01-16,https://www.fda.gov/media/134260/download,270708
2019-12-06,3014853350,Avenue Pharmacy Inc. dba Pathway Pharmacy,483,2020-01-16,https://www.fda.gov/media/134266/download,270709
2019-11-26,3015762738,Portland Compounding Pharmacy LLC,483,2020-01-16,https://www.fda.gov/media/134264/download,270711
2019-11-22,3004102002,"MPRX, Inc.",483,2020-01-07,https://www.fda.gov/media/133954/download,270712
2019-11-07,3004819860,Abilene Nuclear LLC dba National Central Pharmacy,483,2020-01-07,https://www.fda.gov/media/133950/download,270714
2019-11-22,3005031360,"McGuff Compounding Pharmacy Services, Inc.",483,2020-01-07,https://www.fda.gov/media/133951/download,270713
2019-11-07,3010683157,"SCA Pharmaceuticals, Inc.",483,2020-01-07,https://www.fda.gov/media/133949/download,270715
2019-11-07,3012958560,"Apex Pharmacy, LLC",483,2020-01-07,https://www.fda.gov/media/133948/download,270716
2019-12-13,3002809586,Sun Pharmaceutical Industries Ltd.,483,2019-12-20,https://www.fda.gov/media/133737/download?attachment,270717
2019-09-27,3004486825,"Snyder Mark Drugs Roselle, Inc. d.b.a. Mark Drugs Pharmacy",483,2019-12-18,https://www.fda.gov/media/133587/download,270720
2019-10-10,3004504906,"Techni Med, Inc. dba The Compounder",483,2019-12-18,https://www.fda.gov/media/133590/download,270718
2019-06-13,3006089725,Puget Sound Drug Corporation dba Key Pharmacy and Compounding Center,483,2019-12-18,https://www.fda.gov/media/133607/download,270721
2019-08-06,3010177428,Randol Mill Pharmacy,483,2019-12-18,https://www.fda.gov/media/133589/download,270719
2017-06-15,3003434972,"Wedgewood Connect, LLC",483,2019-12-09,https://www.fda.gov/media/133108/download,270725
2017-07-12,3004603767,JD & SN Inc.,483,2019-12-09,https://www.fda.gov/media/133109/download,270724
2017-09-28,3008563008,Exela Pharma Sciences LLC,483,2019-12-09,https://www.fda.gov/media/133075/download,270723
2019-10-08,3009422393,"Banner Pharmacy Services, LLC",483,2019-12-09,https://www.fda.gov/media/133246/download,270729
2019-09-19,3010504654,Tower Pharmacy and Compounding,483,2019-12-09,https://www.fda.gov/media/133243/download,270728
2017-01-13,3011759873,MOORE'S COMPOUNDING PHARMACY,483,2019-12-09,https://www.fda.gov/media/133120/download,270722
2017-09-26,3013030904,"Atlas Pharmaceuticals, LLC",483,2019-12-09,https://www.fda.gov/media/133066/download,270726
2017-06-17,3013544438,"Safeway, Inc.",483,2019-12-09,https://www.fda.gov/media/133121/download,270727
2019-09-26,3010166491,"Nubratori, Inc",483,2019-11-27,https://www.fda.gov/media/133037/download,270733
2019-09-19,3011152407,AnazaoHealth Corporation,483,2019-11-27,https://www.fda.gov/media/132898/download,270732
2019-06-06,3011509553,RXQ Compounding LLC,483,2019-11-27,https://www.fda.gov/media/132894/download,270730
2019-09-30,3015242029,"SBH Medical, LTD",483,2019-11-27,https://www.fda.gov/media/132896/download,270731
2019-10-28,3004051616,Apitoria Pharma Private Limited,483,2019-11-20,https://www.fda.gov/media/132757/download?attachment,270735
2019-10-25,3004086884,Apitoria Pharma Private Limited,483,2019-11-20,https://www.fda.gov/media/132758/download?attachment,270734
2018-08-23,3012174424,Apocus Inc,483,2019-11-14,https://www.fda.gov/media/132585/download,270736
2019-09-18,3006624492,Isorx Corp,483,2019-11-12,https://www.fda.gov/media/132341/download,270738
2019-08-28,3008876196,"Athenex Pharma Solutions, LLC",483,2019-11-12,https://www.fda.gov/media/132333/download,270741
2019-09-20,3011976853,BSO LLC,483,2019-11-12,https://www.fda.gov/media/132339/download,270739
2019-07-17,3015147067,Medscript Compounding Pharmacy,483,2019-11-12,https://www.fda.gov/media/132334/download,270740
2019-08-09,3015316526,Medoz Pharmacy of Polk Inc,483,2019-11-12,https://www.fda.gov/media/132329/download,270737
2019-09-09,3006078531,Pacifica Pharmacy,483,2019-11-05,https://www.fda.gov/media/132021/download,270745
2019-09-12,3012907473,Innoveix Pharmaceuticals Inc,483,2019-11-05,https://www.fda.gov/media/132285/download,270743
2019-08-14,3013662663,Roger Williams Medical Center,483,2019-11-05,https://www.fda.gov/media/132061/download,270744
2019-07-29,3015468054,Maimonides Medical Center - Pharmacy,483,2019-11-05,https://www.fda.gov/media/132286/download,270742
2016-10-24,3012837733,"PharmScript, LLC",483,2019-10-23,https://www.fda.gov/media/131975/download,270746
2019-08-16,3005374721,Columbia River Pharmacy LLC (DBA Malley's Compounding Pharmacy),483,2019-10-21,https://www.fda.gov/media/131610/download,270751
2019-07-18,3009042626,Shertech Pharmacy- Piedmont,483,2019-10-21,https://www.fda.gov/media/131612/download,270748
2019-08-01,3010006900,"Southern California Compounding Pharmacy, LLC",483,2019-10-21,https://www.fda.gov/media/131415/download,270753
2019-08-09,3012038236,Stonegate Pharmacy LP,483,2019-10-21,https://www.fda.gov/media/131663/download,270750
2019-08-23,3012263025,East Marietta Drug Company,483,2019-10-21,https://www.fda.gov/media/131670/download,270749
2018-08-07,3012837733,"PharmScript, LLC",483,2019-10-21,https://www.fda.gov/media/131907/download,270747
2019-07-30,3013352224,"InfuScience, Inc. dba Bioscrip Infusion Services",483,2019-10-21,https://www.fda.gov/media/131520/download,270752
2019-05-16,3007488106,Synthetopes Inc,483,2019-10-18,https://www.fda.gov/media/131362/download,270754
2019-07-18,3008563008,Exela Pharma Sciences LLC,483,2019-10-18,https://www.fda.gov/media/131226/download,270756
2019-08-01,3012465222,Compound Preferred LLC,483,2019-10-18,https://www.fda.gov/media/131285/download,270755
2019-08-02,3007816026,"Vitalab Pharmacy, Inc. DBA Vasco Rx Specialty Pharmacy",483,2019-10-17,https://www.fda.gov/media/131274/download,270757
2019-09-27,3004081307,Cipla Limited,483,2019-10-11,https://www.fda.gov/media/131707/download?attachment,270758
2019-09-20,3002807512,Lupin Limited,483,2019-10-09,https://www.fda.gov/media/131636/download?attachment,270760
2019-09-27,3007373532,Aurobindo Pharma Limited,483,2019-10-09,https://www.fda.gov/media/131638/download?attachment,270759
2018-07-30,3012360920,W & C dba The Apothecary,483,2019-10-02,https://www.fda.gov/media/131389/download,270761
2019-07-24,3003780900,"People's Custom Rx and Clinical Care, LLC",483,2019-10-01,https://www.fda.gov/media/131179/download,270762
2019-07-18,3013438582,"Denver Solutions, LLC DBA Leiters Health",483,2019-10-01,https://www.fda.gov/media/131040/download,270763
2019-07-23,3010680515,US Specialty Formulations LLC,483,2019-09-30,https://www.fda.gov/media/131067/download,270765
2019-07-30,3012773475,Ladd Family Pharmacy LLC,483,2019-09-30,https://www.fda.gov/media/131174/download,270764
2019-07-17,1000121499,"Mihalko Medical, LLC",483,2019-09-16,https://www.fda.gov/media/130592/download,270771
2019-07-01,1000371043,Dougherty's Pharmacy,483,2019-09-16,https://www.fda.gov/media/130816/download,270766
2019-07-02,3002614375,Shertech Pharmacy,483,2019-09-16,https://www.fda.gov/media/130254/download,270767
2019-06-21,3012104093,Fagron Compounding Services,483,2019-09-16,https://www.fda.gov/media/130443/download,270770
2019-04-05,3014877770,"Anderson Compounding Pharmacy, Inc. DBA Anderson Compounding Pharmacy",483,2019-09-16,https://www.fda.gov/media/130304/download,270768
2019-06-14,3015235235,"First Royal Care Co. LLC, dba Red Mountain Compounding Pharmacy",483,2019-09-16,https://www.fda.gov/media/130374/download,270769
2019-06-17,3015414747,Professional Pharmacy Services Inc dba Good Day Pharmacy,483,2019-09-16,https://www.fda.gov/media/130542/download,270772
2019-07-23,3008476140,Itc Compounding,483,2019-09-15,https://www.fda.gov/media/130570/download,270773
2019-06-25,3015452722,"Infusion Options, Inc.",483,2019-09-15,https://www.fda.gov/media/130591/download,270774
2019-08-23,3005977675,Ipca Laboratories Limited,483,2019-09-10,https://www.fda.gov/media/130650/download?attachment,270775
2019-08-20,3006549835,Dr. Reddy's Laboratories Ltd.,483,2019-08-29,https://www.fda.gov/media/130371/download?attachment,270776
2019-06-21,3004995630,"Joe Wise Pharmacy, Inc. dba Wise Pharmacy",483,2019-08-22,https://www.fda.gov/media/130155/download,270777
2019-07-26,3007197995,Shilpa Pharma Lifesciences Limited,483,2019-08-22,https://www.fda.gov/media/130236/download?attachment,270778
2019-06-07,3007500366,First Pharma Associates LLC dba Riverpoint Pharmacy,483,2019-08-21,https://www.fda.gov/media/130142/download,270779
2019-02-08,3000204829,"Topway Enterprises, Inc",483,2019-08-19,https://www.fda.gov/media/129226/download,270780
2018-08-20,3010987875,Buffalo Pharmacies Inc,483,2019-08-15,https://www.fda.gov/media/129953/download,270781
2019-02-08,3004570352,Pavilion Compounding Pharmacy,483,2019-08-12,https://www.fda.gov/media/129733/download,270782
2019-08-02,3014617030,"Novartis Gene Therapies, Inc.",483,2019-08-08,https://www.fda.gov/media/129734/download,270783
2018-09-25,3004610520,Loop Plaza Pharmacy Company DBA Loop Compounding Pharmacy,483,2019-08-01,https://www.fda.gov/media/120714/download,270784
2019-07-19,3002806691,Cipla Limited,483,2019-07-30,https://www.fda.gov/media/129484/download?attachment,270786
2019-07-12,3005448030,Dr. Reddy's Laboratories Limited (Unit II),483,2019-07-30,https://www.fda.gov/media/129485/download?attachment,270785
2019-05-09,3004483463,"Coast Quality Pharmacy, LLC dba Anazao Health",483,2019-07-26,https://www.fda.gov/media/129281/download,270787
2019-04-09,3003348498,ImprimisRx NJ,483,2019-07-25,https://www.fda.gov/media/128377/download,270789
2019-05-07,3005199309,Rancho Park Compounding Pharmacy,483,2019-07-25,https://www.fda.gov/media/128374/download,270790
2019-04-12,3011755158,"Concord, Inc. dba Carlton's Dunwoody Pharmacy",483,2019-07-25,https://www.fda.gov/media/124960/download,270793
2019-04-05,3011795133,Metro Drugs 3rd Avenue Corp,483,2019-07-25,https://www.fda.gov/media/124950/download,270792
2019-04-29,3012223534,Colonia Care Pharmacy,483,2019-07-25,https://www.fda.gov/media/128378/download,270788
2019-05-31,3013931875,"QuVa Pharma, Inc.",483,2019-07-25,https://www.fda.gov/media/128373/download,270791
2019-04-16,3002759569,Geneva Woods Pharmacy Inc,483,2019-07-24,https://www.fda.gov/media/124961/download,270794
2019-04-23,3012053582,"QuVa Pharma, Inc.",483,2019-07-24,https://www.fda.gov/media/124967/download,270796
2019-04-17,3013501947,Kohana Pharmacy and Center for Regenerative Medicine Inc.,483,2019-07-24,https://www.fda.gov/media/124963/download,270795
2019-05-16,3006269306,Compound Care Pharmacy LLC,483,2019-07-22,https://www.fda.gov/media/128970/download,270801
2019-02-14,3011838368,Buderer Drug Company,483,2019-07-22,https://www.fda.gov/media/124959/download,270797
2019-05-31,3012034698,"Pacifico National, Inc. dba AmEx Pharmacy",483,2019-07-22,https://www.fda.gov/media/128709/download,270799
2019-04-25,3014549846,OSRX Inc.,483,2019-07-22,https://www.fda.gov/media/124972/download,270798
2019-05-09,3014613445,Total Vein Pharmacy,483,2019-07-22,https://www.fda.gov/media/128972/download,270802
2019-04-17,3015133983,"Poulsbo Compounding Pharmacy LLC, dba Cascade Specialty Pharmacy",483,2019-07-22,https://www.fda.gov/media/128973/download,270800
2019-06-04,3002401385,Custom Compounding Center,483,2019-07-12,https://www.fda.gov/media/128777/download,270807
2018-08-07,3005946041,Pet Apothecary Llc,483,2019-07-12,https://www.fda.gov/media/128778/download,270803
2019-06-13,3006089725,Puget Sound Drug Corporation dba Key Pharmacy and Compounding Center,483,2019-07-12,https://www.fda.gov/media/128779/download,270805
2019-05-16,3010241801,"Vital Care Compounder, Inc",483,2019-07-12,https://www.fda.gov/media/128811/download,270806
2019-05-17,3015131323,California Specialty Pharmacy Inc.,483,2019-07-12,https://www.fda.gov/media/128812/download,270804
2019-06-04,3005124189,Indoco Remedies Limited,483,2019-07-09,https://www.fda.gov/media/128665/download?attachment,270808
2019-06-21,3006549835,Dr. Reddy's Laboratories Ltd.,483,2019-07-09,https://www.fda.gov/media/128653/download?attachment,270809
2019-06-11,3002809586,Sun Pharmaceutical Industries Ltd.,483,2019-06-21,https://www.fda.gov/media/128179/download?attachment,270810
2019-05-24,3004021229,Aurobindo Pharma Ltd,483,2019-06-10,https://www.fda.gov/media/127827/download?attachment,270811
2019-05-15,3004995645,Lupin Ltd.,483,2019-05-22,https://www.fda.gov/media/125701/download?attachment,270812
2019-05-03,3002984011,ZYDUS LIFESCIENCES LIMITED,483,2019-05-14,https://www.fda.gov/media/125015/download?attachment,270813
2018-10-25,3013207472,"Promise Pharmacy, LLC",483,2019-05-13,https://www.fda.gov/media/120639/download,270814
2018-10-24,,Environmental Assessment Yuma 2018 E. coli O157:H7 Outbreak,483,2019-05-09,https://www.fda.gov/media/120690/download,270826
2018-05-16,1450114,"Rising Pharma Holdings, Inc.",483,2019-05-09,https://www.fda.gov/media/121119/download,270845
2019-02-22,1456985,John's Pharmacy Inc.,483,2019-05-09,https://www.fda.gov/media/122750/download,270858
2019-02-22,1456985,John's Pharmacy Inc.,483,2019-05-09,https://www.fda.gov/media/123589/download,270831
2018-08-30,2246848,Akorn Operating Company LLC,483,2019-05-09,https://www.fda.gov/media/120699/download,270820
2018-04-12,1000525461,"ADMA Biologics, Inc",483,2019-05-09,https://www.fda.gov/media/120754/download,270860
2018-08-01,1000526871,"Immunomedics, Inc.",483,2019-05-09,https://www.fda.gov/media/120930/download,270844
2018-09-12,3001465817,"AcariaHealth Pharmacy, Inc.",483,2019-05-09,https://www.fda.gov/media/120693/download,270817
2019-03-14,3002468086,"QuVa Pharma, Inc.",483,2019-05-09,https://www.fda.gov/media/122711/download,270857
2019-03-14,3002468086,"QuVa Pharma, Inc.",483,2019-05-09,https://www.fda.gov/media/123660/download,270841
2019-01-29,3002946837,Pharmacy Resources Incorporated,483,2019-05-09,https://www.fda.gov/media/120799/download,270868
2018-07-19,3003432602,Hunter Holmes McGuire Veterans Affairs Medical Center,483,2019-05-09,https://www.fda.gov/media/120776/download,270863
2018-12-19,3003434972,"Wedgewood Connect, LLC",483,2019-05-09,https://www.fda.gov/media/120804/download,270877
2018-12-19,3003434972,"Wedgewood Connect, LLC",483,2019-05-09,https://www.fda.gov/media/120805/download,270840
2018-12-19,3003434972,"Wedgewood Connect, LLC",483,2019-05-09,https://www.fda.gov/media/120931/download,270830
2018-12-14,3003531601,Michigan Medicine,483,2019-05-09,https://www.fda.gov/media/120891/download,270847
2018-09-11,3004378804,Central Admixture Pharmacy Services Inc,483,2019-05-09,https://www.fda.gov/media/120716/download,270824
2018-12-17,3004600090,California Pharmacy & Compounding Center,483,2019-05-09,https://www.fda.gov/media/120913/download,270829
2018-08-16,3005011432,"North Laurel Discount Pharmacy, Inc DBA Quinn Pharmacy",483,2019-05-09,https://www.fda.gov/media/120750/download,270853
2018-09-28,3005231215,Dorneyville Pharmacy,483,2019-05-09,https://www.fda.gov/media/120701/download,270821
2019-02-07,3006031801,US Compounding Inc,483,2019-05-09,https://www.fda.gov/media/122465/download,270837
2019-02-14,3006372310,"Intrathecal Compounding Specialists, LLC",483,2019-05-09,https://www.fda.gov/media/120867/download,270839
2018-08-10,3006572203,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,483,2019-05-09,https://www.fda.gov/media/120770/download,270866
2018-09-14,3007174596,Kings Park Slope Inc,483,2019-05-09,https://www.fda.gov/media/120715/download,270815
2018-08-15,3007426960,"Westlab Pharmacy, Inc. dba Westlab Pharmacy",483,2019-05-09,https://www.fda.gov/media/120752/download,270869
2018-08-31,3008927138,Morton Drug Company dba Morton LTC,483,2019-05-09,https://www.fda.gov/media/120718/download,270865
2018-08-22,3009590582,"Central Admixture Pharmacy Services, Inc.",483,2019-05-09,https://www.fda.gov/media/120740/download,270876
2018-11-19,3010087152,"Downing Labs, LLC",483,2019-05-09,https://www.fda.gov/media/120803/download,270870
2018-12-19,3010710511,"Flourish Integrative Pharmacy, LLC",483,2019-05-09,https://www.fda.gov/media/120801/download,270854
2018-08-28,3011043554,"Pharm D Solutions, LLC",483,2019-05-09,https://www.fda.gov/media/120741/download,270861
2018-09-25,3011127887,"Allegheny Health Network Home Infusion, LLC",483,2019-05-09,https://www.fda.gov/media/120720/download,270856
2018-12-21,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,2019-05-09,https://www.fda.gov/media/120806/download,270835
2018-06-27,3011581046,"Kalman Health & Wellness, Inc.",483,2019-05-09,https://www.fda.gov/media/120711/download,270816
2019-03-12,3011624368,"Option Care Enterprises, Inc. dba Option Care",483,2019-05-09,https://www.fda.gov/media/122716/download,270852
2018-09-27,3011761882,"Curexa - East, LLC dba Curexa",483,2019-05-09,https://www.fda.gov/media/120702/download,270818
2018-12-14,3011888866,"Barclay, Luke, & Pillai Specialty Pharmacy, PLLC",483,2019-05-09,https://www.fda.gov/media/120792/download,270872
2018-08-23,3012174424,Apocus Inc,483,2019-05-09,https://www.fda.gov/media/120742/download,270851
2019-02-26,3012248071,"Maple Rose Enterprises, Inc, dba Pencol Pharmacy",483,2019-05-09,https://www.fda.gov/media/122302/download,270832
2018-09-05,3012283530,Arnold Professional Pharmacy,483,2019-05-09,https://www.fda.gov/media/120749/download,270850
2018-09-17,3012384835,SKNV,483,2019-05-09,https://www.fda.gov/media/120734/download,270864
2019-03-18,3012937475,"Front Door Pharmacy, LLC dba Pure Pharmacy (Pure Pharmaceuticals)",483,2019-05-09,https://www.fda.gov/media/122709/download,270871
2019-03-18,3012937475,"Front Door Pharmacy, LLC dba Pure Pharmacy (Pure Pharmaceuticals)",483,2019-05-09,https://www.fda.gov/media/123658/download,270836
2018-06-22,3013306140,Genetech Inc,483,2019-05-09,https://www.fda.gov/media/120927/download,270838
2018-09-27,3013316698,MedisourceRx,483,2019-05-09,https://www.fda.gov/media/120705/download,270828
2018-09-27,3013316698,MedisourceRx,483,2019-05-09,https://www.fda.gov/media/120706/download,270823
2018-09-21,3013957857,Liveyon,483,2019-05-09,https://www.fda.gov/media/122545/download,270859
2019-03-08,3014083318,"Customceutical Compounding, LLC",483,2019-05-09,https://www.fda.gov/media/122710/download,270855
2019-03-08,3014083318,"Customceutical Compounding, LLC",483,2019-05-09,https://www.fda.gov/media/123620/download,270843
2018-09-19,3014088548,"HomeChoice Partners, Inc. dba Bioscrip Infusion Services",483,2019-05-09,https://www.fda.gov/media/120727/download,270849
2019-03-05,3014199548,BMD Skincare,483,2019-05-09,https://www.fda.gov/media/122464/download,270833
2018-09-07,3014391500,New Vitalis Pharmacy LLC,483,2019-05-09,https://www.fda.gov/media/120739/download,270875
2018-07-13,3014453293,"PolarityTE, Inc",483,2019-05-09,https://www.fda.gov/media/120695/download,270822
2018-08-17,3014461693,HomeChoice Partners dba BioScript Infusion Services,483,2019-05-09,https://www.fda.gov/media/120762/download,270874
2018-09-28,3014481174,Maag Prescription Center LLC,483,2019-05-09,https://www.fda.gov/media/120704/download,270825
2018-09-19,3014483112,IntegraDose Compounding Services LLC,483,2019-05-09,https://www.fda.gov/media/120694/download,270819
